seed,hedge_ratio,spot,unhedged_cost,net_cost,long_pnl
62,0.75,3.1354194735378487,313.54194735378485,348.21295140054906,-34.67100404676421
63,0.75,1.6368324945346824,163.68324945346825,310.7482769254702,-147.06502747200193
64,0.75,2.322775875477118,232.2775875477118,327.8968614490304,-95.61927390131859
65,0.75,3.2961758675448705,329.61758675448704,352.2318612507242,-22.614274496237158
66,0.75,4.677496208089153,467.74962080891527,386.7648697643319,80.98475104458339
67,0.75,2.4418671412486086,244.18671412486086,330.87414309331825,-86.68742896845743
68,0.75,3.465174418122088,346.5174418122088,356.4568250151552,-9.939383202946374
69,0.75,2.9825032613817397,298.250326138174,344.3900460966466,-46.1397199584726
70,0.75,4.23237359180038,423.237359180038,375.6368043571121,47.600554822925915
71,0.75,2.209492759274241,220.94927592742408,325.06478354395915,-104.11550761653507
72,0.75,3.1354194735378487,313.54194735378485,348.21295140054906,-34.67100404676421
73,0.75,2.6986805503124818,269.86805503124816,337.2944783199144,-67.42642328866623
74,0.75,3.8296099929682366,382.9609992968237,365.56771438630875,17.39328491051492
75,0.75,1.999231723470852,199.9231723470852,319.8082576488736,-119.88508530178842
76,0.75,2.837044860895655,283.7044860895655,340.7535860844943,-57.04909999492884
77,0.75,4.025958296000295,402.59582960002945,370.4764219621097,32.11940763791972
78,0.75,5.713106769843826,571.3106769843826,412.6551338081981,158.65554317618444
79,0.75,2.9825032613817397,298.250326138174,344.3900460966466,-46.1397199584726
80,0.75,4.23237359180038,423.237359180038,375.6368043571121,47.600554822925915
81,0.75,3.642837709673359,364.2837709673359,360.8984073039365,3.385363663399403
82,0.75,5.1694327785892495,516.943277858925,399.06328402683414,117.8799938320908
83,0.75,2.6986805503124818,269.86805503124816,337.2944783199144,-67.42642328866623
84,0.75,3.8296099929682357,382.96099929682356,365.56771438630864,17.39328491051492
85,0.75,1.999231723470852,199.9231723470852,319.8082576488736,-119.88508530178842
86,0.75,4.677496208089153,467.74962080891527,386.7648697643319,80.98475104458339
87,0.75,2.4418671412486086,244.18671412486086,330.87414309331825,-86.68742896845743
88,0.75,2.1017345258429305,210.17345258429305,322.37082770817597,-112.19737512388292
89,0.75,2.9825032613817397,298.250326138174,344.3900460966466,-46.1397199584726
90,0.75,4.23237359180038,423.237359180038,375.6368043571121,47.600554822925915
91,0.75,3.642837709673359,364.2837709673359,360.8984073039365,3.385363663399403
92,0.75,3.1354194735378487,313.54194735378485,348.21295140054906,-34.67100404676421
93,0.75,2.6986805503124818,269.86805503124816,337.2944783199144,-67.42642328866623
94,0.75,3.8296099929682366,382.9609992968237,365.56771438630875,17.39328491051492
95,0.75,3.2961758675448705,329.61758675448704,352.2318612507242,-22.614274496237158
96,0.75,2.837044860895655,283.7044860895655,340.7535860844943,-57.04909999492884
97,0.75,2.4418671412486086,244.18671412486086,330.87414309331825,-86.68742896845743
98,0.75,3.465174418122088,346.5174418122088,356.4568250151552,-9.939383202946374
99,0.75,2.9825032613817397,298.250326138174,344.3900460966466,-46.1397199584726
0,1.0,2.5670643467850125,256.70643467850124,359.76995274946995,-103.06351807096871
1,1.0,3.642837709673359,364.2837709673359,359.76995274947063,4.513818217865264
2,1.0,3.1354194735378487,313.54194735378485,359.76995274947046,-46.228005395685614
3,1.0,4.449372026124917,444.93720261249166,359.76995274947024,85.16724986302142
4,1.0,2.322775875477118,232.2775875477118,359.7699527494705,-127.49236520175873
5,1.0,5.4344752647896755,543.4475264789676,359.7699527494701,183.67757372949745
6,1.0,4.677496208089153,467.74962080891527,359.76995274947075,107.97966805944452
7,1.0,6.637683077567331,663.7683077567331,359.7699527494701,303.99835500726294
8,1.0,3.465174418122088,346.5174418122088,359.76995274947063,-13.252510937261832
9,1.0,2.9825032613817397,298.250326138174,359.7699527494702,-61.51962661129619
10,1.0,4.23237359180038,423.237359180038,359.76995274947075,63.46740643056728
11,1.0,3.642837709673359,364.2837709673359,359.76995274947063,4.513818217865264
12,1.0,3.1354194735378482,313.54194735378485,359.76995274947046,-46.228005395685614
13,1.0,2.6986805503124818,269.86805503124816,359.7699527494704,-89.90189771822224
14,1.0,3.8296099929682366,382.9609992968237,359.76995274947075,23.191046547352926
15,1.0,3.2961758675448705,329.61758675448704,359.7699527494705,-30.152365994983484
16,1.0,2.837044860895655,283.7044860895655,359.7699527494703,-76.06546665990481
17,1.0,4.0259582960002955,402.59582960002956,359.76995274947024,42.825876850559325
18,1.0,3.465174418122088,346.5174418122088,359.76995274947063,-13.252510937261832
19,1.0,4.917316566972579,491.73165669725785,359.76995274947075,131.9617039477871
20,1.0,4.23237359180038,423.237359180038,359.76995274947075,63.46740643056728
21,1.0,3.642837709673359,364.2837709673359,359.76995274947063,4.513818217865264
22,1.0,3.1354194735378487,313.54194735378485,359.76995274947046,-46.228005395685614
23,1.0,4.449372026124917,444.93720261249166,359.76995274947024,85.16724986302142
24,1.0,3.8296099929682366,382.9609992968237,359.76995274947075,23.191046547352926
25,1.0,3.2961758675448705,329.61758675448704,359.7699527494705,-30.152365994983484
26,1.0,2.837044860895655,283.7044860895655,359.7699527494703,-76.06546665990481
27,1.0,4.0259582960002955,402.59582960002956,359.76995274947024,42.825876850559325
28,1.0,3.465174418122088,346.5174418122088,359.76995274947063,-13.252510937261832
29,1.0,4.917316566972579,491.73165669725785,359.76995274947075,131.9617039477871
30,1.0,4.23237359180038,423.237359180038,359.76995274947075,63.46740643056728
31,1.0,6.006024017647005,600.6024017647005,359.7699527494706,240.83244901522994
32,1.0,5.169432778589249,516.9432778589248,359.7699527494701,157.1733251094547
33,1.0,4.449372026124917,444.93720261249166,359.76995274947024,85.16724986302142
34,1.0,3.8296099929682366,382.9609992968237,359.76995274947075,23.191046547352926
35,1.0,5.4344752647896755,543.4475264789676,359.7699527494701,183.67757372949745
36,1.0,2.837044860895655,283.7044860895655,359.7699527494703,-76.06546665990481
37,1.0,4.0259582960002955,402.59582960002956,359.76995274947024,42.825876850559325
38,1.0,2.1017345258429305,210.17345258429305,359.7699527494706,-149.59650016517753
39,1.0,2.9825032613817397,298.250326138174,359.7699527494702,-61.51962661129619
40,1.0,2.5670643467850125,256.70643467850124,359.76995274946995,-103.06351807096871
41,1.0,6.006024017647005,600.6024017647005,359.7699527494706,240.83244901522994
42,1.0,3.1354194735378487,313.54194735378485,359.76995274947046,-46.228005395685614
43,1.0,4.449372026124917,444.93720261249166,359.76995274947024,85.16724986302142
44,1.0,3.8296099929682357,382.96099929682356,359.76995274947063,23.191046547352926
45,1.0,5.4344752647896755,543.4475264789676,359.7699527494701,183.67757372949745
46,1.0,2.837044860895655,283.7044860895655,359.7699527494703,-76.06546665990481
47,1.0,4.025958296000295,402.59582960002945,359.7699527494701,42.825876850559325
48,1.0,3.465174418122088,346.5174418122088,359.76995274947063,-13.252510937261832
49,1.0,4.917316566972579,491.73165669725785,359.76995274947075,131.9617039477871
50,1.0,2.5670643467850125,256.70643467850124,359.76995274946995,-103.06351807096871
51,1.0,3.642837709673359,364.2837709673359,359.76995274947063,4.513818217865264
52,1.0,3.1354194735378487,313.54194735378485,359.76995274947046,-46.228005395685614
53,1.0,4.449372026124917,444.93720261249166,359.76995274947024,85.16724986302142
54,1.0,3.8296099929682366,382.9609992968237,359.76995274947075,23.191046547352926
55,1.0,3.2961758675448705,329.61758675448704,359.7699527494705,-30.152365994983484
56,1.0,4.677496208089153,467.74962080891527,359.76995274947075,107.97966805944452
57,1.0,4.025958296000295,402.59582960002945,359.7699527494701,42.825876850559325
58,1.0,3.465174418122088,346.5174418122088,359.76995274947063,-13.252510937261832
59,1.0,2.9825032613817397,298.250326138174,359.7699527494702,-61.51962661129619
60,1.0,2.5670643467850125,256.70643467850124,359.76995274946995,-103.06351807096871
61,1.0,2.209492759274241,220.94927592742408,359.76995274947024,-138.82067682204615
62,1.0,3.1354194735378487,313.54194735378485,359.76995274947046,-46.228005395685614
63,1.0,1.6368324945346824,163.68324945346825,359.7699527494705,-196.08670329600227
64,1.0,2.322775875477118,232.2775875477118,359.7699527494705,-127.49236520175873
65,1.0,3.2961758675448705,329.61758675448704,359.7699527494705,-30.152365994983484
66,1.0,4.677496208089153,467.74962080891527,359.76995274947075,107.97966805944452
67,1.0,2.4418671412486086,244.18671412486086,359.7699527494701,-115.5832386246093
68,1.0,3.465174418122088,346.5174418122088,359.76995274947063,-13.252510937261832
69,1.0,2.9825032613817397,298.250326138174,359.7699527494702,-61.51962661129619
70,1.0,4.23237359180038,423.237359180038,359.76995274947075,63.46740643056728
71,1.0,2.209492759274241,220.94927592742408,359.76995274947024,-138.82067682204615
72,1.0,3.1354194735378487,313.54194735378485,359.76995274947046,-46.228005395685614
73,1.0,2.6986805503124818,269.86805503124816,359.7699527494704,-89.90189771822224
74,1.0,3.8296099929682366,382.9609992968237,359.76995274947075,23.191046547352926
75,1.0,1.999231723470852,199.9231723470852,359.76995274947006,-159.84678040238487
76,1.0,2.837044860895655,283.7044860895655,359.7699527494703,-76.06546665990481
77,1.0,4.025958296000295,402.59582960002945,359.7699527494701,42.825876850559325
78,1.0,5.713106769843826,571.3106769843826,359.7699527494706,211.54072423491198
79,1.0,2.9825032613817397,298.250326138174,359.7699527494702,-61.51962661129619
80,1.0,4.23237359180038,423.237359180038,359.76995274947075,63.46740643056728
81,1.0,3.642837709673359,364.2837709673359,359.76995274947063,4.513818217865264
82,1.0,5.1694327785892495,516.943277858925,359.76995274947024,157.1733251094547
83,1.0,2.6986805503124818,269.86805503124816,359.7699527494704,-89.90189771822224
84,1.0,3.8296099929682357,382.96099929682356,359.76995274947063,23.191046547352926
85,1.0,1.999231723470852,199.9231723470852,359.76995274947006,-159.84678040238487
86,1.0,4.677496208089153,467.74962080891527,359.76995274947075,107.97966805944452
87,1.0,2.4418671412486086,244.18671412486086,359.7699527494701,-115.5832386246093
88,1.0,2.1017345258429305,210.17345258429305,359.7699527494706,-149.59650016517753
89,1.0,2.9825032613817397,298.250326138174,359.7699527494702,-61.51962661129619
90,1.0,4.23237359180038,423.237359180038,359.76995274947075,63.46740643056728
91,1.0,3.642837709673359,364.2837709673359,359.76995274947063,4.513818217865264
92,1.0,3.1354194735378487,313.54194735378485,359.76995274947046,-46.228005395685614
93,1.0,2.6986805503124818,269.86805503124816,359.7699527494704,-89.90189771822224
94,1.0,3.8296099929682366,382.9609992968237,359.76995274947075,23.191046547352926
95,1.0,3.2961758675448705,329.61758675448704,359.7699527494705,-30.152365994983484
96,1.0,2.837044860895655,283.7044860895655,359.7699527494703,-76.06546665990481
97,1.0,2.4418671412486086,244.18671412486086,359.7699527494701,-115.5832386246093
98,1.0,3.465174418122088,346.5174418122088,359.76995274947063,-13.252510937261832
99,1.0,2.9825032613817397,298.250326138174,359.7699527494702,-61.51962661129619
