seed,beta,rho_sku,K,r_i,volume_share,willing_clear_frac,residual_risk,clearing_spread_pct,dealer_pnl,spot_I
7,0.45,0.0,4,0.2025,0.06782873914634131,0.12078105822068534,1.143856314323839,14.074379593544382,1.344526694696738,6.637683077567331
8,0.45,0.0,4,0.2025,0.057673382783561676,0.18223312608602318,1.0063430427406412,12.382371638370264,0.7866012606836177,3.465174418122088
9,0.45,0.0,4,0.2025,0.07134193788707274,0.13570881497792311,1.4222407983482923,17.49971269880352,-1.4061849730709488,2.9825032613817397
10,0.45,0.0,4,0.2025,0.12264701364574404,0.3098966851659363,1.6048443087132591,14.046956958546255,1.940884994299557,4.23237359180038
11,0.45,0.0,4,0.2025,0.0772851251879602,0.13210072305526369,1.4746870724988501,18.145028689473538,0.5531237250260587,3.642837709673359
12,0.45,0.0,4,0.2025,0.16619705374149996,0.2862482310954287,2.112806064883826,18.53012841925723,0.32005743398195796,3.1354194735378482
13,0.45,0.0,4,0.2025,0.1422763248114981,0.25082938961315804,1.872353839055496,16.2956685849609,0.070748624416207,2.6986805503124818
14,0.45,0.0,4,0.2025,0.1902171769262085,0.500048820717876,2.22333218244188,15.892473006519017,2.515658980460944,3.8296099929682366
15,0.45,0.0,4,0.2025,0.11233382754912564,0.276666049445991,1.4991271308068208,13.053555578780403,-0.4314343076680327,3.2961758675448705
16,0.45,0.0,4,0.2025,0.12750364771964984,0.20959375456237464,1.6314780390625705,14.27003190722552,2.628242695204155,2.837044860895655
17,0.45,0.0,4,0.2025,0.12396195646374455,0.2715964203810912,1.6389501242299334,15.02154013203412,1.9368254517455075,4.0259582960002955
18,0.45,0.0,4,0.2025,0.06188790544537188,0.11782201090811902,1.1680625637330688,14.372221147990755,1.8919097169215155,3.465174418122088
19,0.45,0.0,4,0.2025,0.11690814694739286,0.22576271050708646,1.5094315506246638,13.13389936569809,-0.4462628318162676,4.917316566972579
20,0.45,0.0,4,0.2025,0.12057751110227448,0.1924280198970144,1.5058861245065067,13.119779388062137,-0.8002939653576906,4.23237359180038
21,0.45,0.0,4,0.2025,0.12806232369853152,0.20972959435665245,1.6429735246657808,14.297512138942983,-1.272592201049325,3.642837709673359
22,0.45,0.0,4,0.2025,0.16169315039120938,0.35318014533147135,1.7552993313101057,12.516555982311855,2.9735252501735667,3.1354194735378487
23,0.45,0.0,4,0.2025,0.07606264418591095,0.15545826716635844,1.4063834730558422,17.30459901825687,2.6124961566210416,4.449372026124917
24,0.45,0.0,4,0.2025,0.24719321103395342,0.5917182758311552,2.360361104852571,15.037959767241036,0.9632315925582746,3.8296099929682366
25,0.45,0.0,4,0.2025,0.2173755791260772,0.5251077853885155,2.127718490782964,13.257822454056711,5.930101948153954,3.2961758675448705
26,0.45,0.0,4,0.2025,0.11834884412444771,0.17964247680792278,1.6804957258121966,14.621213757053193,2.7882876781901813,2.837044860895655
27,0.45,0.0,4,0.2025,0.1465718412648035,0.41976415843827125,1.6177842489277066,11.550528892042744,3.5126641981984577,4.0259582960002955
28,0.45,0.0,4,0.2025,0.12716478692415017,0.22209271410664588,1.910832975715618,16.933745375793382,2.302034451916053,3.465174418122088
29,0.45,0.0,4,0.2025,0.06048562378580608,0.0834882293170326,1.0317494655423072,12.694980516029958,0.8874580652222817,4.917316566972579
30,0.45,0.0,4,0.2025,0.16825880870431797,0.27994758453622015,1.978089234027464,14.354805126162823,1.7631935961365415,4.23237359180038
31,0.45,0.0,4,0.2025,0.05871545732857725,0.13975374692391335,1.0547350131885216,12.977802159524186,0.6940670248694957,6.006024017647005
32,0.45,0.0,4,0.2025,0.13998003772228554,0.30281063097485517,1.8257332112006237,15.968698656194928,1.6667562015271753,5.169432778589249
33,0.45,0.0,4,0.2025,0.15270893172115105,0.1894705756826529,1.9058494582304,16.715208181616894,0.058240282627872064,4.449372026124917
34,0.45,0.0,4,0.2025,0.21656238541166772,0.46917668611755425,1.9668652517397827,12.174025543791528,3.1610147545121414,3.8296099929682366
35,0.45,0.0,4,0.2025,0.11075918813012235,0.22422358627128303,1.3077901697019445,11.39603639482362,2.17393361027449,5.4344752647896755
