seed,beta,reluctance,K,r_i,volume_share,willing_clear_frac,residual_risk,sum_Dk2,clearing_spread_pct,dealer_pnl,spot_I,spot_S0
32,0.45,0.0,12,0.2025,0.9077276366480203,0.9077276366480203,3.732173755441424,17.770447621564074,10.290326420128823,7.851694381273261,5.169432778589249,4.027814585557868
33,0.45,0.0,12,0.2025,0.20326451258039135,0.20326451258039135,2.101378660900448,5.633564794972174,15.266733184945997,4.496544100394727,4.449372026124917,3.2993208895968986
34,0.45,0.0,12,0.2025,0.59245768048551,0.59245768048551,3.263146733148655,13.584631568194434,12.248527785539748,4.22073606292605,3.8296099929682366,3.017323483783669
35,0.45,0.0,12,0.2025,0.763128792942777,0.763128792942777,3.401985247154723,14.765205987099392,11.192432042579721,8.718314628537936,5.4344752647896755,4.010394622687804
36,0.45,0.0,12,0.2025,0.9616192350845666,0.9616192350845666,3.198048023955146,13.04802020190093,7.345657459319722,3.152677817401748,2.837044860895655,3.7686245451672273
37,0.45,0.0,12,0.2025,0.8844955597362387,0.8844955597362387,3.535231762796057,15.944482909260582,9.263982141455209,3.5322962233046784,4.0259582960002955,2.5424715311759485
38,0.45,0.0,12,0.2025,1.0,1.0,3.12716336849647,12.476012422276682,6.854072989316745,6.699989815711005,2.1017345258429305,2.6460144293333956
39,0.45,0.0,12,0.2025,0.9639181706233693,0.9639181706233693,3.8274108308560124,18.688946519356165,9.754541397259835,3.2154516420954584,2.9825032613817397,5.525900675100239
40,0.45,0.0,12,0.2025,0.12560900805777372,0.12560900805777372,1.6495528197190243,3.471419599940783,14.549821417641075,1.9092278679889843,2.5670643467850125,2.845621705235555
41,0.45,0.0,12,0.2025,0.5475957581716803,0.5475957581716803,2.8660560669246773,10.479583494788281,11.442504423142871,3.8919090376645893,6.006024017647005,5.210827569310156
42,0.45,0.0,12,0.2025,1.0,1.0,3.2511072036537843,13.48457425025271,6.813509585326571,3.7605482965906276,3.1354194735378487,3.0440647944077064
43,0.45,0.0,12,0.2025,0.724330139999035,0.724330139999035,3.404926759187891,14.790750370503055,11.15309338802909,-0.5800871589548313,4.449372026124917,4.516276780562611
44,0.45,0.0,12,0.2025,0.4790285709848615,0.4790285709848615,3.668811169144552,17.172177831433924,17.54813169793405,6.139301323940772,3.8296099929682357,2.8248599762435376
45,0.45,0.0,12,0.2025,1.0,1.0,3.011162231651816,11.567592133959204,6.43740347547419,6.1654102715722745,5.4344752647896755,5.481287705171136
46,0.45,0.0,12,0.2025,0.6656172568999384,0.6656172568999384,3.532987721316657,15.924247333522455,12.0575919277441,8.635154609741129,2.837044860895655,3.3881914801181168
47,0.45,0.0,12,0.2025,0.9268014423994563,0.9268014423994563,3.5726579446250044,16.28386651675336,9.347437008529296,1.217872451323986,4.025958296000295,2.5807255070822515
48,0.45,0.0,12,0.2025,1.0,1.0,2.6572751066838194,9.008400715114822,4.6549124141988,6.256413734335901,3.465174418122088,2.2745583501952336
49,0.45,0.0,12,0.2025,1.0,1.0,3.3520986145164824,14.335347706827482,7.296353563286765,11.557516714982956,4.917316566972579,2.7367091031264605
50,0.45,0.0,12,0.2025,1.0,1.0,3.7173196527955854,17.62927586482228,9.003802473535693,9.930260373938719,2.5670643467850125,3.9216059642843004
51,0.45,0.0,12,0.2025,0.9155357455906864,0.9155357455906864,3.573590162018909,16.29236555826389,9.02407261690944,-0.636576354297234,3.642837709673359,4.919464932762134
52,0.45,0.0,12,0.2025,0.5043571397243238,0.5043571397243238,3.018899420943264,11.627114424138552,12.289530577675354,6.463481147578331,3.1354194735378487,3.060938066673592
53,0.45,0.0,12,0.2025,0.7025552403465525,0.7025552403465525,3.3262615945376863,14.115213811280034,11.233204344107344,2.222766423028256,4.449372026124917,4.06733007649189
54,0.45,0.0,12,0.2025,0.9620850732321888,0.9620850732321888,3.710788539122865,17.567383066082474,9.975402043226689,9.822656334354418,3.8296099929682366,5.369361638148456
55,0.45,0.0,12,0.2025,0.41146098866780084,0.41146098866780084,2.735431107381412,9.546105309870544,12.713291444854748,6.191834525897322,3.2961758675448705,4.049561085968822
56,0.45,0.0,12,0.2025,0.8185698535668143,0.8185698535668143,4.268901230277304,23.24913886461784,13.550716450207874,11.233526903652912,4.677496208089153,4.101422500410913
57,0.45,0.0,12,0.2025,0.7209479900333254,0.7209479900333254,3.6127607018753536,16.65148807221767,11.19122565545035,12.707086818280933,4.025958296000295,2.733817383821118
58,0.45,0.0,12,0.2025,1.0,1.0,3.300174207428465,13.8946748952002,7.375005159124887,9.351054981630536,3.465174418122088,3.1604439893998695
59,0.45,0.0,12,0.2025,0.5992851360307868,0.5992851360307868,3.982240173017411,20.231568635526344,15.96151017003272,5.25710277485822,2.9825032613817397,3.0664988771783515
60,0.45,0.0,12,0.2025,0.8567545216438625,0.8567545216438625,3.2135115306339657,13.174507327993684,8.863114096836458,9.801916909828496,2.5670643467850125,2.2928436763437086
61,0.45,0.0,12,0.2025,0.5296253820303297,0.5296253820303297,3.111432952243384,12.350813163439236,12.543579989097035,3.407643452154197,2.209492759274241,2.81030958397416
62,0.45,0.0,12,0.2025,0.6081824591733188,0.6081824591733188,3.6423028138831204,16.92492515846361,14.556065045813794,7.538886100595388,3.1354194735378487,3.342250599570921
63,0.45,0.0,12,0.2025,0.8131028484938962,0.8131028484938962,3.9084226097676176,19.488467633816885,11.794261147253371,2.3403516117100756,1.6368324945346824,1.6638097318071718
64,0.45,0.0,12,0.2025,0.1929355040731361,0.1929355040731361,2.017336595704962,5.191960648446262,14.338867041628575,6.552854102201195,2.322775875477118,3.2886412607974393
65,0.45,0.0,12,0.2025,0.25012226192902176,0.25012226192902176,2.3533926375485983,7.065834145523991,14.509146886485704,3.180631218588879,3.2961758675448705,4.176122510804282
66,0.45,0.0,12,0.2025,0.9653588472548722,0.9653588472548722,3.5114484866306137,15.730671487003978,8.333497050343095,6.592869032959786,4.677496208089153,2.826069664591183
67,0.45,0.0,12,0.2025,0.6344344055277792,0.6344344055277792,3.3890039621233687,14.652738916202592,11.798214904049694,7.387126626848342,2.4418671412486086,3.0707869071923097
68,0.45,0.0,12,0.2025,0.3675668681230583,0.3675668681230583,2.5928920272167137,8.577160223457625,13.054306176239155,4.278884086617191,3.465174418122088,3.5620667622824267
69,0.45,0.0,12,0.2025,1.0,1.0,3.5019474558563553,15.645660757936465,7.950834227473134,7.74435442263745,2.9825032613817397,3.192057653962652
70,0.45,0.0,12,0.2025,0.7735146747119059,0.7735146747119059,3.892364930639243,19.32866060266057,12.868443996231058,5.92157807360086,4.23237359180038,3.3087799433533522
71,0.45,0.0,12,0.2025,0.42937012420742365,0.42937012420742365,2.7949427938244593,9.965991324965056,13.079237574838164,6.752340414729609,2.209492759274241,3.0998811522999774
72,0.45,0.0,12,0.2025,1.0,1.0,3.069427983874117,12.019587260482343,6.189797170994398,5.68481808531343,3.1354194735378487,2.7416330425061957
73,0.45,0.0,12,0.2025,0.21516955250693331,0.21516955250693331,2.3255755692555042,6.899785204904044,16.77020050949382,9.039986601267895,2.6986805503124818,5.144871493908547
74,0.45,0.0,12,0.2025,0.236773663862082,0.236773663862082,2.2573053501847,6.500627490233785,13.90305977285445,-1.9830032577637469,3.8296099929682366,2.5658380933743583
75,0.45,0.0,12,0.2025,0.19808049440232753,0.19808049440232753,2.1547490449631197,5.923358960075799,15.356955402961008,3.1418528579729452,1.999231723470852,4.05529817394792
76,0.45,0.0,12,0.2025,0.6603115946533981,0.6603115946533981,3.3047047187971392,13.932850571872207,11.022475527952476,7.533478460929508,2.837044860895655,2.765170487885822
77,0.45,0.0,12,0.2025,0.34079489895881443,0.34079489895881443,2.82113926824575,10.153685567188441,15.690561770512359,4.639687222006379,4.025958296000295,2.6854482848890657
78,0.45,0.0,12,0.2025,1.0,1.0,4.095385145770364,21.39755541158428,10.81420766432428,8.751449561362058,5.713106769843826,3.878928759496957
79,0.45,0.0,12,0.2025,0.2277952529716278,0.2277952529716278,1.8714430113614304,4.468151308158368,11.534107453690265,0.4667851691288325,2.9825032613817397,1.8689769803277376
80,0.45,0.0,12,0.2025,0.7877153391819899,0.7877153391819899,3.8274793006867216,18.68961519094995,12.234941031506473,2.8035968501884803,4.23237359180038,3.59935859111755
81,0.45,0.0,12,0.2025,0.558922283982864,0.558922283982864,3.227817231637573,13.292067244229662,12.883613839090819,5.891428885810727,3.642837709673359,4.844902718183128
82,0.45,0.0,12,0.2025,0.4963444705849198,0.4963444705849198,2.8037982534627917,10.02924359949007,11.443018533761384,3.9693377229471434,5.1694327785892495,6.384717394050694
83,0.45,0.0,12,0.2025,1.0,1.0,2.8575621004883165,10.417560054432347,5.848041968730421,0.07342518094394634,2.6986805503124818,3.496668485353017
84,0.45,0.0,12,0.2025,0.20407806102183565,0.20407806102183565,2.146317497888395,5.877093371765108,15.326200941710116,3.1956102330453406,3.8296099929682357,3.5257435980378595
85,0.45,0.0,12,0.2025,0.6443328947774123,0.6443328947774123,2.9171873770259635,10.856836799545254,9.774729654821444,5.482745931274094,1.999231723470852,3.9064082117892824
86,0.45,0.0,12,0.2025,0.8450204271761034,0.8450204271761034,3.3981493966385106,14.731928245555217,9.676808834439152,5.677495263463052,4.677496208089153,5.577003704319667
87,0.45,0.0,12,0.2025,1.0,1.0,2.6164591235375614,8.733786407914755,5.028953672917048,1.9037564546468888,2.4418671412486086,3.6785406017280033
88,0.45,0.0,12,0.2025,0.14018487219590273,0.14018487219590273,1.9109051237391084,4.658573029603074,17.006442054917454,3.0433821915783037,2.1017345258429305,2.053946903799228
89,0.45,0.0,12,0.2025,0.8404760038240312,0.8404760038240312,3.446946211587275,15.158061721403485,10.191397674155656,4.864025235574276,2.9825032613817397,3.1478186780363555
90,0.45,0.0,12,0.2025,0.9597333283475457,0.9597333283475457,2.9983974832307903,11.469726644397355,7.05862693944299,2.3839182371478693,4.23237359180038,4.413006698915805
91,0.45,0.0,12,0.2025,0.5849429219657766,0.5849429219657766,3.4041448862882215,14.783958354155896,13.132287281698101,4.174510786511376,3.642837709673359,4.349736329049514
92,0.45,0.0,12,0.2025,0.7157057875442273,0.7157057875442273,3.462407519361604,15.29434993874206,11.110922347689133,8.6539265126041,3.1354194735378487,2.5827470978137557
93,0.45,0.0,12,0.2025,0.6743960223559763,0.6743960223559763,3.5789784150153356,16.34153379882299,12.80882672001201,-4.309082329841193,2.6986805503124818,2.3488920467002563
94,0.45,0.0,12,0.2025,0.8832235882979603,0.8832235882979603,3.76306756882995,18.06586211427919,10.490634171166453,15.189047670310618,3.8296099929682366,2.976631451846354
95,0.45,0.0,12,0.2025,0.4670809381798307,0.4670809381798307,3.425178729754671,14.96721974935773,16.37181105689645,11.50766543566223,3.2961758675448705,3.338067408006455
96,0.45,0.0,12,0.2025,0.31041184150219897,0.31041184150219897,2.5061885542317266,8.013129154342629,13.853284789349052,-0.3906971379155859,2.837044860895655,2.37719223340509
97,0.45,0.0,12,0.2025,0.3921257761802532,0.3921257761802532,2.9247417243630776,10.913139326783416,14.767087870392645,3.10643453963545,2.4418671412486086,2.528611383459857
98,0.45,0.0,12,0.2025,1.0,1.0,2.7793322754855225,9.854976653573367,5.1682945345910385,1.7557190169384134,3.465174418122088,3.9828944958357435
99,0.45,0.0,12,0.2025,0.7746890175283314,0.7746890175283314,3.7569618696141243,18.0072847798918,12.606444533585165,5.58937685481176,2.9825032613817397,2.814417263715942
0,0.45,1.0,12,0.2025,0.3500954972035507,0.5713971000623802,2.5050046891026434,8.005560511055807,12.792943621813862,3.9475947845292407,2.5670643467850125,4.364690523521482
1,0.45,1.0,12,0.2025,0.22000652833928377,0.5950778351619601,2.4460067313883274,7.632906702068919,17.462586729143492,2.11354055058115,3.642837709673359,4.138060158917111
2,0.45,1.0,12,0.2025,0.09899063530335858,0.21305803069848306,1.3060368620470177,2.1761334657278946,11.39277291676726,-0.11398844521680795,3.1354194735378487,3.4458895923961492
3,0.45,1.0,12,0.2025,0.38691108373231825,0.5277497398089815,2.86499483107825,10.471824225314323,14.414155143019466,-1.578181727454603,4.449372026124917,4.51619490377408
4,0.45,1.0,12,0.2025,0.2278446063561498,0.42627366079830487,2.012826191636611,5.1687700104254075,12.4189230708775,1.1533155478623323,2.322775875477118,2.956655575370055
5,0.45,1.0,12,0.2025,0.26705912119071895,0.49663484407751757,2.131350255690735,5.795411911264047,12.00606757058971,1.4203737051354306,5.4344752647896755,3.7376212943144167
6,0.45,1.0,12,0.2025,0.19422159194566038,0.3142270177576244,2.2427527561778473,6.417080041359526,16.047626498325204,0.7185231341601628,4.677496208089153,3.1730419993664274
7,0.45,1.0,12,0.2025,0.06782873914634131,0.12078105822068534,1.143856314323839,1.669235475752696,14.074379593544382,-0.18473450560517946,6.637683077567331,4.318951379430258
8,0.45,1.0,12,0.2025,0.11764164977834554,0.37171749882400573,1.4517751186640258,2.68889198201433,12.633531120792188,-0.9130032384490574,3.465174418122088,3.327981396847322
9,0.45,1.0,12,0.2025,0.24397346172464487,0.4640937764982229,2.494797836387139,7.940454759323932,15.745544532855801,1.3926440335054757,2.9825032613817397,3.5560717224780394
10,0.45,1.0,12,0.2025,0.17200979757148413,0.4346234327191577,1.843904089166778,4.337618106431078,13.22199190434623,2.572760089567785,4.23237359180038,2.551362274098296
11,0.45,1.0,12,0.2025,0.0772851251879602,0.13210072305526369,1.4746870724988501,2.7744340413745636,18.145028689473538,3.1711045475090387,3.642837709673359,3.078179060710944
12,0.45,1.0,12,0.2025,0.16619705374149996,0.2862482310954287,2.112806064883826,5.6950026164706085,18.53012841925723,0.42363064143127027,3.1354194735378482,3.3071169996414174
13,0.45,1.0,12,0.2025,0.1422763248114981,0.25082938961315804,1.872353839055496,4.47250164775137,16.2956685849609,3.144399536200459,2.6986805503124818,4.8475732746157405
14,0.45,1.0,12,0.2025,0.27884489455181904,0.7330361165959762,2.562814705990454,8.379325728695608,14.404700173211765,4.943151377609902,3.8296099929682366,3.0525430754683494
15,0.45,1.0,12,0.2025,0.20887814706715097,0.514444250903807,1.979769050359069,5.000388175862631,12.243300432844512,-1.1364135275701275,3.2961758675448705,3.684361184607775
16,0.45,1.0,12,0.2025,0.12750364771964984,0.20959375456237464,1.6314780390625705,3.3957610507783773,14.27003190722552,2.264152188562564,2.837044860895655,1.7043890034947768
17,0.45,1.0,12,0.2025,0.12396195646374455,0.2715964203810912,1.6389501242299334,3.426937100516711,15.02154013203412,4.587815566249407,4.0259582960002955,3.658318954297164
18,0.45,1.0,12,0.2025,0.12260361417789814,0.23341239718952858,1.6363207738913812,3.415950322734265,14.237412919425923,2.394239093824535,3.465174418122088,3.6118657371918577
19,0.45,1.0,12,0.2025,0.36375276897251807,0.7024472906464546,2.5216218128213366,8.11212368030457,11.780540355505389,3.5043030124817927,4.917316566972579,5.052475093208179
20,0.45,1.0,12,0.2025,0.12057751110227448,0.1924280198970144,1.5058861245065067,2.8930698645389006,13.119779388062137,1.0140583082002346,4.23237359180038,4.339511951799115
21,0.45,1.0,12,0.2025,0.12806232369853152,0.20972959435665245,1.6429735246657808,3.443783084762442,14.297512138942983,3.230388438422901,3.642837709673359,4.424717347245255
22,0.45,1.0,12,0.2025,0.2978945828233744,0.6506797090690941,2.298222002438445,6.738428344225669,11.646500368444283,5.781901406842053,3.1354194735378487,3.2496074909170174
23,0.45,1.0,12,0.2025,0.3295500865747736,0.6735406841526455,2.547153750517403,8.27722916331354,13.101298498196408,5.5314874755510175,4.449372026124917,4.055847124034351
24,0.45,1.0,12,0.2025,0.29598661461429004,0.7085173922701773,2.2397761132884986,6.400057496451993,11.308518282726919,3.2677498716353637,3.8296099929682366,5.20883108413388
25,0.45,1.0,12,0.2025,0.2173755791260772,0.5251077853885155,2.127718490782964,5.775678278753203,13.257822454056711,3.097537266066469,3.2961758675448705,2.891242135405507
26,0.45,1.0,12,0.2025,0.27400406049393033,0.41591253760618224,2.897553343490164,10.71118544061073,18.774937670774037,3.1269418910236304,2.837044860895655,2.289880538969957
27,0.45,1.0,12,0.2025,0.2890955445565027,0.8279349356727672,2.2533190668161316,6.4776882255552275,11.360964257664024,4.7365023881343005,4.0259582960002955,3.2962036021503
28,0.45,1.0,12,0.2025,0.36599060168641995,0.6392008985517715,2.9391547082737044,11.02096318086652,13.92032575007514,10.20155122388471,3.465174418122088,5.946285134341736
29,0.45,1.0,12,0.2025,0.30780442197889163,0.42486205082340295,2.3601854847098678,7.106682748736217,13.054285689112922,-1.6823556455702562,4.917316566972579,5.59153704967047
30,0.45,1.0,12,0.2025,0.2788903504230615,0.4640154090749393,2.520123093999775,8.102483710182275,14.057023558170874,3.4814190924379784,4.23237359180038,4.567945675089394
31,0.45,1.0,12,0.2025,0.3324917678788029,0.7913924628464565,2.459366817826854,7.716516276166308,12.460417440928303,5.767208819956874,6.006024017647005,5.366478104488515
32,0.45,1.0,12,0.2025,0.38081726695572676,0.8237997272279964,2.7049426847200104,9.334494253854276,12.884290339798506,6.098191391379732,5.169432778589249,4.027814585557868
33,0.45,1.0,12,0.2025,0.15270893172115105,0.1894705756826529,1.9058494582304,4.633955343688163,16.715208181616894,1.9392472487636416,4.449372026124917,3.2993208895968986
34,0.45,1.0,12,0.2025,0.2682893187763187,0.5812417205551688,2.1773269672247872,6.048141752428878,12.042369257456512,4.411542617079542,3.8296099929682366,3.017323483783669
35,0.45,1.0,12,0.2025,0.32702063533253134,0.6620285041528918,2.2323460780606967,6.357665956606226,11.24618810987638,4.391107711271792,5.4344752647896755,4.010394622687804
36,0.45,1.0,12,0.2025,0.15660836449959942,0.3688113038152048,1.6112533448762394,3.3120914693285757,11.449237436673185,1.8747148407826355,2.837044860895655,3.7686245451672273
37,0.45,1.0,12,0.2025,0.23069703660453347,0.4265271131338484,2.1868468550124573,6.101145738048637,13.591028091593925,-0.6463981791718982,4.0259582960002955,2.5424715311759485
38,0.45,1.0,12,0.2025,0.3077535391598972,0.5175667692859,2.437736933653668,7.581381179307603,13.533751664985749,2.8165795452993088,2.1017345258429305,2.6460144293333956
39,0.45,1.0,12,0.2025,0.11210137580954994,0.20150986040700952,1.5567868566301812,3.0919536211041754,13.876637083886433,0.3846762318462261,2.9825032613817397,5.525900675100239
40,0.45,1.0,12,0.2025,0.12560900805777372,0.20052620901806123,1.6495528197190243,3.471419599940783,14.549821417641075,1.9092278679889843,2.5670643467850125,2.845621705235555
41,0.45,1.0,12,0.2025,0.10419006281052144,0.17119182011754777,1.2110267976482836,1.8710360913203763,10.737248567299051,0.6030050470613426,6.006024017647005,5.210827569310156
42,0.45,1.0,12,0.2025,0.2002976395203486,0.5535340198667462,2.2491060866703583,6.453488492647424,16.27992279595934,4.028148092213747,3.1354194735378487,3.0440647944077064
43,0.45,1.0,12,0.2025,0.1965700933524712,0.40651031116214253,2.0226937055146195,5.219572137565363,14.503043464526979,0.16474474255052352,4.449372026124917,4.516276780562611
44,0.45,1.0,12,0.2025,0.05673920552734108,0.12886307181974443,1.1178909837555238,1.5943129181272668,13.754893733201554,-0.22002690148637682,3.8296099929682357,2.8248599762435376
45,0.45,1.0,12,0.2025,0.2935730308840009,0.49754705996744797,2.3229213116952465,6.884044279341799,13.049541757360622,3.0460107320028276,5.4344752647896755,5.481287705171136
46,0.45,1.0,12,0.2025,0.16367353852946098,0.3168119838144526,1.8125855760920069,4.191521494954743,12.906826326853396,4.31012453467443,2.837044860895655,3.3881914801181168
47,0.45,1.0,12,0.2025,0.39343435552810874,0.7815203652510568,2.7230388023718506,9.45980791750874,12.791802687265475,5.52780436757353,4.025958296000295,2.5807255070822515
48,0.45,1.0,12,0.2025,0.08168710617137184,0.14097186233954417,1.5246593504581538,2.9656527736607146,18.759903827500914,3.3381837558057352,3.465174418122088,2.2745583501952336
49,0.45,1.0,12,0.2025,0.26173415501171016,0.6305027704203263,2.2479885280417555,6.447076736466826,12.53718629253719,2.6824021394663458,4.917316566972579,2.7367091031264605
50,0.45,1.0,12,0.2025,0.07574141403734583,0.1359375115486542,1.4302931264482703,2.6099053722743215,17.59879115898394,1.3669445241865796,2.5670643467850125,3.9216059642843004
51,0.45,1.0,12,0.2025,0.27696719943096587,0.4382355374154867,2.6653207276965336,9.063034051024728,16.593538710016528,-1.2527186638002465,3.642837709673359,4.919464932762134
52,0.45,1.0,12,0.2025,0.13788634929170507,0.3105016278985214,1.763960210450074,3.9696500930506042,15.347317410645362,0.4329463062108987,3.1354194735378487,3.060938066673592
53,0.45,1.0,12,0.2025,0.2944062515909075,0.4597291549101678,2.2927283859242342,6.706252081618538,12.73589652819941,2.485888352096913,4.449372026124917,4.06733007649189
54,0.45,1.0,12,0.2025,0.04960546376335589,0.08802841118003936,0.8757412940869518,0.9784222390552347,10.775405306047949,1.1209258747108453,3.8296099929682366,5.369361638148456
55,0.45,1.0,12,0.2025,0.21604406809670312,0.30736751420399033,1.912926171093312,4.668432415626344,11.84102169435927,3.403512437766481,3.2961758675448705,4.049561085968822
56,0.45,1.0,12,0.2025,0.30567082347635127,0.8748272162121591,2.53389563826811,8.191286310395563,12.785250800285883,5.702941802612175,4.677496208089153,4.101422500410913
57,0.45,1.0,12,0.2025,0.24566971530646037,0.5384832024534959,2.46238657778028,7.735477524633706,15.256820742980473,3.1004914287058627,4.025958296000295,2.733817383821118
58,0.45,1.0,12,0.2025,0.10860784751158661,0.291872982166355,1.3960418135181067,2.48640294041312,12.151341962599199,0.5321178011708544,3.465174418122088,3.1604439893998695
59,0.45,1.0,12,0.2025,0.2928060406707314,0.42732832727576625,2.6978570275348694,9.285654477904819,14.993755191130132,0.6056529870312963,2.9825032613817397,3.0664988771783515
60,0.45,1.0,12,0.2025,0.18695333747479964,0.3651194866531082,1.8067075284549197,4.164380140610708,12.838831705669508,3.4746279486172478,2.5670643467850125,2.2928436763437086
61,0.45,1.0,12,0.2025,0.3811521972878627,0.48862514525460826,2.8008782799905876,10.008364867616786,14.12405642444876,3.4090145090886304,2.209492759274241,2.81030958397416
62,0.45,1.0,12,0.2025,0.1396349758203363,0.36573296758665447,1.488773040660246,2.8276890484661186,10.592258151171118,2.3764149612103784,3.1354194735378487,3.342250599570921
63,0.45,1.0,12,0.2025,0.1652830439674701,0.2688482030520629,1.8887423657438391,4.551139023734146,13.54972027540919,2.3496240559769452,1.6368324945346824,1.6638097318071718
64,0.45,1.0,12,0.2025,0.185195905394551,0.4736515074232805,1.939540495915305,4.799238817930132,13.808184488344429,3.4101051233994144,2.322775875477118,3.2886412607974393
65,0.45,1.0,12,0.2025,0.10487243639751286,0.2583118065141751,1.4112749064804704,2.5409604029284254,12.444209828167772,0.7877163820150057,3.2961758675448705,4.176122510804282
66,0.45,1.0,12,0.2025,0.30726095074094234,0.6372061631625541,2.6033892538545773,8.646749429888525,14.391773306282172,6.984398151591667,4.677496208089153,2.826069664591183
67,0.45,1.0,12,0.2025,0.4251374456231704,0.5268462656881672,2.8670994080782584,10.487214727820556,12.60129038429288,3.4277082282425813,2.4418671412486086,3.0707869071923097
68,0.45,1.0,12,0.2025,0.12169229891754234,0.440756687429301,1.4844576472182243,2.8113199914223928,12.923906720626688,-0.716973718044394,3.465174418122088,3.5620667622824267
69,0.45,1.0,12,0.2025,0.27961640923698927,0.6217802730967465,2.4030921954253803,7.3674216195237765,13.389725053015221,0.052733855197134805,2.9825032613817397,3.192057653962652
70,0.45,1.0,12,0.2025,0.2752894651583317,0.6301089331343062,2.311339627445501,6.815570095798253,12.749860428262178,1.4500485350907175,4.23237359180038,3.3087799433533522
71,0.45,1.0,12,0.2025,0.2015357603596852,0.42141125615563774,1.993253444752666,5.068736383260099,14.172332506797353,3.4051209576259414,2.209492759274241,3.0998811522999774
72,0.45,1.0,12,0.2025,0.33471094222277403,0.598636272967454,2.592480607828423,8.574438528906764,13.192364563443705,3.510780863075945,3.1354194735378487,2.7416330425061957
73,0.45,1.0,12,0.2025,0.15655733867460267,0.5876646811742126,1.4573104099715344,2.7094353492497936,9.05083949455069,-1.6183225228574778,2.6986805503124818,5.144871493908547
74,0.45,1.0,12,0.2025,0.15355613208924063,0.5669914772713671,1.693602757866914,3.6592978682607002,12.067549886176858,1.8815735542729268,3.8296099929682366,2.5658380933743583
75,0.45,1.0,12,0.2025,0.18749593346478663,0.6862252416286624,1.7721656381733366,4.006667295617593,10.97413278051096,3.260598058700878,1.999231723470852,4.05529817394792
76,0.45,1.0,12,0.2025,0.19435834440102553,0.3536384397490174,2.093582590139692,5.591841520565991,15.02933450970092,5.264120779900173,2.837044860895655,2.765170487885822
77,0.45,1.0,12,0.2025,0.34079489895881443,0.4080667744329734,2.82113926824575,10.153685567188441,15.690561770512359,4.639687222006379,4.025958296000295,2.6854482848890657
78,0.45,1.0,12,0.2025,0.10273226844935747,0.22641893206958075,1.38991708705513,2.4646340616381934,12.124842714904204,1.8151082823265194,5.713106769843826,3.878928759496957
79,0.45,1.0,12,0.2025,0.11102451362356207,0.15992546496735732,1.2876264125248997,2.115214482865315,11.203051263578597,-0.7286107640045559,2.9825032613817397,1.8689769803277376
80,0.45,1.0,12,0.2025,0.13002234173052457,0.3009278860082024,1.7195534148046152,3.772298058598989,14.960938583498052,-0.2523682928859514,4.23237359180038,3.59935859111755
81,0.45,1.0,12,0.2025,0.16657591464420018,0.5423980420808409,1.7168721040147026,3.7605428930555345,12.23023873742237,1.9045224021874407,3.642837709673359,4.844902718183128
82,0.45,1.0,12,0.2025,0.1252094856520139,0.250363368151834,1.509771373408099,2.9080176040084114,13.152714984391281,-0.3936639355656737,5.1694327785892495,6.384717394050694
83,0.45,1.0,12,0.2025,0.3092945357109965,0.6020150872282456,2.197271192029695,6.1594506765103985,11.179289488681734,1.477245465803383,2.6986805503124818,3.496668485353017
84,0.45,1.0,12,0.2025,0.20407806102183565,0.33596895386972914,2.146317497888395,5.877093371765108,15.326200941710116,3.1956102330453406,3.8296099929682357,3.5257435980378595
85,0.45,1.0,12,0.2025,0.1381356981669273,0.2305377348862913,1.624324654914925,3.366048202566887,14.135987507930766,2.342569593435651,1.999231723470852,3.9064082117892824
86,0.45,1.0,12,0.2025,0.12475428756099978,0.26005437056618325,1.5559737751569496,3.0887247221912704,13.742428880379137,0.3608447218724594,4.677496208089153,5.577003704319667
87,0.45,1.0,12,0.2025,0.171935110535798,0.34617927618656,1.6638956408412928,3.5320498640466513,11.828708302676596,-0.9739946174852501,2.4418671412486086,3.6785406017280033
88,0.45,1.0,12,0.2025,0.08517722809126048,0.16367633208565122,1.6052583032433974,3.287490512995064,19.751619519530152,3.7662913046875737,2.1017345258429305,2.053946903799228
89,0.45,1.0,12,0.2025,0.16609861098526796,0.40574602602073323,1.6428903046777827,3.443434224206319,11.714970160149528,1.854384791017329,2.9825032613817397,3.1478186780363555
90,0.45,1.0,12,0.2025,0.11365171828934766,0.255912758930626,1.3184238161182862,2.21760778396418,11.524616157663829,0.898035480490525,4.23237359180038,4.413006698915805
91,0.45,1.0,12,0.2025,0.19169734617509915,0.4616217921661735,2.064408654463969,5.437083470221639,14.737134060950654,4.128622443395335,3.642837709673359,4.349736329049514
92,0.45,1.0,12,0.2025,0.10226084567497014,0.47223807451954075,1.34323802276389,2.3018690404289424,11.703744995273441,2.553298710511551,3.1354194735378487,2.5827470978137557
93,0.45,1.0,12,0.2025,0.262901322463627,0.4849465539872106,2.145459804467299,5.872397200620738,11.807397558663109,-3.4937018527799215,2.6986805503124818,2.3488920467002563
94,0.45,1.0,12,0.2025,0.29554077624349556,0.4711574387116496,2.5362445107934475,8.206479678866726,14.241416878670035,6.801189217659795,3.8296099929682366,2.976631451846354
95,0.45,1.0,12,0.2025,0.24242085669630017,0.8892282117047312,2.060902765283281,5.418632059279149,11.420034429810629,3.8599214807542035,3.2961758675448705,3.338067408006455
96,0.45,1.0,12,0.2025,0.20940414150086806,0.46041582347476623,1.903870531994943,4.624337065784192,11.850948621023422,1.4811869095179389,2.837044860895655,2.37719223340509
